timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-09-17T08:30:03+00:00,FARTCOININR,buy,14.457225,81.78000000,1182.31,1.18,0.00,
2026-09-17T08:30:03+00:00,JUPINR,sell,22.027981,50.80000000,1119.02,1.12,11.19,-2537.36
2026-09-17T08:30:03+00:00,BIOINR,buy,2.539069,441.40000000,1120.75,1.12,0.00,
2026-09-17T14:20:35+00:00,FARTCOININR,sell,14.181906,81.78000000,1159.80,1.16,11.60,-2562.22
2026-09-17T14:20:35+00:00,GASINR,buy,123.331635,9.25220000,1141.09,1.14,0.00,
2026-09-17T14:20:35+00:00,BIOINR,sell,2.473763,441.40000000,1091.92,1.09,10.92,-2593.26
2026-09-17T14:20:35+00:00,SUSHIINR,buy,22.155072,49.20000000,1090.03,1.09,0.00,
2026-09-17T19:06:14+00:00,GASINR,sell,120.254843,9.25220000,1112.62,1.11,11.13,-2623.98
2026-09-17T19:06:14+00:00,BRISEINR,buy,0.000002,713310969.00000000,1098.69,1.10,0.00,
2026-09-17T22:10:38+00:00,BRISEINR,sell,0.000001,713310969.00000000,1068.15,1.07,10.68,-2656.69
2026-09-17T22:10:39+00:00,SEIINR,buy,4.433516,239.90000000,1063.60,1.06,0.00,
2026-09-18T01:03:53+00:00,SEIINR,sell,4.355721,239.90000000,1044.94,1.04,10.45,-2677.46
2026-09-18T01:03:53+00:00,PYTHINR,buy,5.702850,182.20000000,1039.06,1.04,0.00,
2026-09-18T06:38:12+00:00,PYTHINR,sell,5.845976,182.20000000,1065.14,1.07,10.65,-2653.49
2026-09-18T06:38:12+00:00,GASINR,buy,126.063000,8.32680000,1049.70,1.05,0.00,
2026-09-18T12:03:18+00:00,GASINR,sell,123.775082,8.32680000,1030.65,1.03,10.31,-2674.62
2026-09-18T12:03:18+00:00,PYTHINR,buy,5.869333,174.50000000,1024.20,1.02,0.00,
2026-09-18T17:05:33+00:00,SUSHIINR,sell,24.102943,49.20000000,1185.86,1.19,11.86,-2581.06
