timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-08-26T11:18:39+00:00,XRPINR,buy,142.374151,42.10000000,5993.95,5.99,0.00,
2026-08-26T11:18:39+00:00,SUIINR,buy,76.457209,31.30000000,2393.11,2.39,0.00,
2026-08-26T11:18:39+00:00,ONDOINR,buy,36.776379,26.10000000,959.86,0.96,0.00,
2026-08-26T11:54:32+00:00,XRPINR,sell,140.243843,42.10000000,5904.27,5.90,59.04,-101.58
2026-08-26T11:54:32+00:00,TRUMPINR,buy,225.132510,17.26000000,3885.79,3.89,0.00,
2026-08-26T11:54:32+00:00,TRBINR,buy,1764.381750,0.88100000,1554.42,1.55,0.00,
2026-08-26T11:54:32+00:00,SUIINR,sell,75.462250,31.30000000,2361.97,2.36,23.62,-137.48
2026-08-26T11:54:32+00:00,ICPINR,buy,238.879380,8.46000000,2020.92,2.02,0.00,
2026-08-26T11:54:32+00:00,NEARINR,buy,184.972440,4.30000000,795.38,0.80,0.00,
2026-08-26T11:54:32+00:00,ONDOINR,sell,36.200890,26.10000000,944.84,0.94,9.45,-154.41
2026-08-26T11:54:32+00:00,DOTINR,buy,85.483721,10.43860000,892.33,0.89,0.00,
2026-08-26T13:31:55+00:00,TRBINR,sell,1699.349900,0.88100000,1497.13,1.50,14.97,-214.75
2026-08-26T13:31:55+00:00,SUIINR,buy,75.088526,16.50000000,1238.96,1.24,0.00,
2026-08-26T13:31:55+00:00,ICPINR,sell,234.992445,8.46000000,1988.04,1.99,19.88,-251.64
2026-08-26T13:31:55+00:00,NEARINR,sell,181.988960,4.30000000,782.55,0.78,7.83,-266.05
2026-08-26T13:31:55+00:00,ONDOINR,buy,36.268125,59.10000000,2143.45,2.14,0.00,
2026-08-26T13:31:55+00:00,DOTINR,sell,83.858050,10.43860000,875.36,0.88,8.75,-284.79
2026-08-26T13:31:55+00:00,ADAINR,buy,20.840415,66.00000000,1375.47,1.38,0.00,
2026-08-26T13:31:55+00:00,DOGEINR,buy,8.563480,64.00000000,548.06,0.55,0.00,
2026-08-26T15:57:40+00:00,TRUMPINR,sell,215.022435,17.26000000,3711.29,3.71,37.11,-466.88
2026-08-26T15:57:40+00:00,TRBINR,buy,1743.771450,1.38900000,2422.10,2.42,0.00,
2026-08-26T15:57:40+00:00,SUIINR,sell,73.267348,16.50000000,1208.91,1.21,12.09,-499.38
2026-08-26T15:57:40+00:00,ICPINR,buy,235.567725,7.15000000,1684.31,1.68,0.00,
2026-08-26T15:57:40+00:00,NEARINR,buy,181.440675,3.70000000,671.33,0.67,0.00,
2026-08-26T15:57:40+00:00,ONDOINR,sell,35.549216,59.10000000,2100.96,2.10,21.01,-546.11
2026-08-26T15:57:40+00:00,RENDERINR,buy,148.374150,10.22000000,1516.38,1.52,0.00,
2026-08-26T15:57:40+00:00,DOTINR,buy,84.226092,7.21790000,607.94,0.61,0.00,
2026-08-26T15:57:40+00:00,ADAINR,sell,20.389800,66.00000000,1345.73,1.35,13.46,-578.58
2026-08-26T15:57:40+00:00,DOGEINR,sell,8.435780,64.00000000,539.89,0.54,5.40,-587.84
2026-08-26T15:57:40+00:00,FILINR,buy,69.884925,19.47000000,1360.66,1.36,0.00,
2026-08-26T15:57:40+00:00,APTINR,buy,55.957965,9.73000000,544.47,0.54,0.00,
2026-08-26T18:17:43+00:00,TRBINR,sell,1672.563300,1.38900000,2323.19,2.32,23.23,-691.49
2026-08-26T18:17:43+00:00,SUIINR,buy,74.030997,21.50000000,1591.67,1.59,0.00,
2026-08-26T18:17:43+00:00,ICPINR,sell,231.893995,7.15000000,1658.04,1.66,16.58,-721.1
2026-08-26T18:17:43+00:00,TRXINR,buy,33.296640,48.70000000,1621.55,1.62,0.00,
2026-08-26T18:17:43+00:00,ADAINR,buy,20.507248,31.70000000,650.08,0.65,0.00,
2026-08-26T18:17:43+00:00,FILINR,sell,68.845560,19.47000000,1340.42,1.34,13.40,-744.04
2026-08-26T18:17:43+00:00,DOGEINR,buy,8.480938,124.00000000,1051.64,1.05,0.00,
2026-08-26T18:17:43+00:00,APTINR,sell,55.032470,9.73000000,535.47,0.54,5.35,-754.12
2026-08-26T18:17:43+00:00,CAKEINR,buy,170.085000,4.35000000,739.87,0.74,0.00,
2026-08-26T20:29:22+00:00,ADAINR,sell,20.297846,31.70000000,643.44,0.64,6.43,-762.05
2026-08-26T20:29:22+00:00,FILINR,buy,69.774870,9.72000000,678.21,0.68,0.00,
2026-08-26T20:29:22+00:00,CAKEINR,sell,168.315800,4.35000000,732.17,0.73,7.32,-771.22
2026-08-26T20:29:22+00:00,ARBINR,buy,8.883439,79.40000000,705.35,0.71,0.00,
2026-08-26T23:58:12+00:00,SUIINR,sell,75.909027,21.50000000,1632.04,1.63,16.32,-734.07
2026-08-26T23:58:12+00:00,NEARINR,sell,187.596155,3.70000000,694.11,0.69,6.94,-712.66
2026-08-26T23:58:12+00:00,DOTINR,sell,85.956001,7.21790000,620.42,0.62,6.20,-701.4
2026-08-26T23:58:12+00:00,DOGEINR,sell,8.675260,124.00000000,1075.73,1.08,10.76,-679.43
2026-08-26T23:58:12+00:00,ARBINR,sell,9.191402,79.40000000,729.80,0.73,7.30,-656.41
2026-08-26T23:58:12+00:00,PYTHINR,buy,4.987392,621.40000000,3099.17,3.10,0.00,
2026-08-26T23:58:12+00:00,RIFINR,buy,8.006001,154.00000000,1232.92,1.23,0.00,
2026-08-26T23:58:12+00:00,SUSHIINR,buy,19.949970,25.00000000,498.75,0.50,0.00,
2026-08-27T10:16:42+00:00,RENDERINR,sell,152.843540,10.22000000,1562.06,1.56,15.62,-613.82
2026-08-27T10:16:42+00:00,SUSHIINR,sell,19.508241,25.00000000,487.71,0.49,4.88,-625.85
2026-08-27T10:16:42+00:00,RIFINR,sell,7.855071,154.00000000,1209.68,1.21,12.10,-651.53
2026-08-27T20:53:41+00:00,FILINR,sell,71.364300,9.72000000,693.66,0.69,6.94,-637.45
2026-08-27T20:53:41+00:00,XDBINR,buy,0.009385,271135.80000000,2544.53,2.54,0.00,
2026-08-27T20:53:42+00:00,PYTHINR,sell,4.881858,621.40000000,3033.59,3.03,30.34,-709.17
2026-08-28T05:44:15+00:00,SUIINR,buy,76.563263,36.70000000,2809.87,2.81,0.00,
2026-08-28T05:44:15+00:00,ICPINR,buy,243.091485,4.64000000,1127.94,1.13,0.00,
2026-08-28T05:44:15+00:00,XDBINR,sell,0.008796,271135.80000000,2384.80,2.38,23.85,-873.82
2026-08-28T05:44:15+00:00,BIOINR,buy,2.870835,650.30000000,1866.90,1.87,0.00,
2026-08-28T05:44:15+00:00,SHIBINR,buy,0.000531,1407198.00000000,747.03,0.75,0.00,
2026-08-28T07:18:40+00:00,ICPINR,sell,239.430225,4.64000000,1110.96,1.11,11.11,-893.05
2026-08-28T07:18:40+00:00,NEARINR,buy,188.294100,5.00000000,941.47,0.94,0.00,
