timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-09-17T08:19:20+00:00,CHILLGUYINR,buy,1.239920,426.00000000,528.21,0.53,0.00,
2026-09-17T08:19:23+00:00,SUSHIINR,sell,21.357316,24.50000000,523.25,0.52,5.23,-1906.63
2026-09-17T08:19:23+00:00,POLYXINR,buy,3.866932,136.56610000,528.09,0.53,0.00,
2026-09-17T14:09:25+00:00,CHILLGUYINR,sell,1.181109,426.00000000,503.15,0.50,5.03,-1932.72
2026-09-17T14:09:25+00:00,ORCAINR,buy,134.937435,3.89000000,524.91,0.52,0.00,
2026-09-17T14:09:27+00:00,POLYXINR,sell,3.641179,136.56610000,497.26,0.50,4.97,-1964.57
2026-09-17T14:09:27+00:00,TOKENINR,buy,0.201401,2590.00340000,521.63,0.52,0.00,
2026-09-17T18:54:26+00:00,ORCAINR,sell,135.632150,3.89000000,527.61,0.53,5.28,-1962.92
2026-09-17T18:54:26+00:00,GALAINR,buy,0.185253,2815.60000000,521.60,0.52,0.00,
2026-09-17T18:54:28+00:00,TOKENINR,sell,0.200600,2590.00340000,519.55,0.52,5.20,-1966.04
2026-09-17T18:54:28+00:00,PENGUINR,buy,0.729765,713.00000000,520.32,0.52,0.00,
2026-09-17T22:00:03+00:00,GALAINR,sell,0.181619,2815.60000000,511.37,0.51,5.11,-1977.3
2026-09-17T22:00:03+00:00,CHRINR,buy,1.591395,326.00000000,518.79,0.52,0.00,
2026-09-17T22:00:05+00:00,PENGUINR,sell,0.717641,713.00000000,511.68,0.51,5.12,-1986.98
2026-09-17T22:00:05+00:00,ALTINR,buy,0.662431,781.00000000,517.36,0.52,0.00,
2026-09-18T00:54:41+00:00,ALTINR,sell,0.635882,781.00000000,496.62,0.50,4.97,-2008.73
2026-09-18T00:54:41+00:00,BIOINR,buy,2.522461,204.20000000,515.09,0.52,0.00,
2026-09-18T00:54:44+00:00,CHRINR,sell,1.549225,326.00000000,505.05,0.51,5.05,-2023.5
2026-09-18T00:54:44+00:00,POPCATINR,buy,4.592895,111.83000000,513.62,0.51,0.00,
2026-09-18T06:29:32+00:00,FILINR,sell,85.157400,6.62000000,563.74,0.56,5.64,-1992.51
2026-09-18T06:29:32+00:00,TRXINR,buy,33.537760,15.40000000,516.48,0.52,0.00,
2026-09-18T06:29:32+00:00,TOSHIINR,sell,0.010982,51002.00000000,560.08,0.56,5.60,-1968.29
2026-09-18T06:29:33+00:00,TOKENINR,buy,0.202901,2571.09270000,521.68,0.52,0.00,
2026-09-18T11:54:29+00:00,TOKENINR,sell,0.195402,2571.09270000,502.40,0.50,5.02,-1988.6
2026-09-18T11:54:30+00:00,RIFINR,buy,8.297146,62.00000000,514.42,0.51,0.00,
2026-09-18T16:57:05+00:00,BIOINR,sell,2.708445,204.20000000,553.06,0.55,5.53,-1951.69
2026-09-18T16:57:06+00:00,BRISEINR,buy,0.000002,322176247.00000000,522.35,0.52,0.00,
2026-09-18T16:57:07+00:00,POPCATINR,sell,4.853072,111.83000000,542.72,0.54,5.43,-1923.65
2026-09-18T16:57:07+00:00,BONKINR,buy,0.000293,1787822.00000000,523.74,0.52,0.00,
2026-09-18T20:09:22+00:00,BRISEINR,sell,0.000002,322176247.00000000,523.11,0.52,5.23,-1923.93
2026-09-18T20:09:22+00:00,TOKENINR,buy,0.209004,2502.56370000,523.05,0.52,0.00,
2026-09-18T20:09:22+00:00,BONKINR,sell,0.000295,1787822.00000000,528.22,0.53,5.28,-1920.5
2026-09-18T20:09:23+00:00,CHRINR,buy,1.721260,303.00000000,521.54,0.52,0.00,
2026-09-18T23:01:42+00:00,RIFINR,sell,8.597699,62.00000000,533.06,0.53,5.33,-1902.91
2026-09-18T23:01:42+00:00,POLYXINR,buy,4.045021,129.40510000,523.45,0.52,0.00,
2026-09-18T23:01:43+00:00,TOKENINR,sell,0.204798,2502.56370000,512.52,0.51,5.13,-1914.47
2026-09-18T23:01:43+00:00,CHRINR,sell,1.672763,303.00000000,506.85,0.51,5.07,-1930.2
2026-09-18T23:01:43+00:00,HMSTRINR,buy,0.016802,34031.00000000,571.80,0.57,0.00,
2026-09-18T23:01:43+00:00,PEPEINR,buy,0.000384,1340224.00000000,514.64,0.51,0.00,
2026-09-19T01:36:32+00:00,POLYXINR,sell,3.850074,129.40510000,498.22,0.50,4.98,-1956.45
2026-09-19T01:36:32+00:00,BRISEINR,buy,0.000002,316507960.00000000,512.40,0.51,0.00,
2026-09-19T01:36:33+00:00,HMSTRINR,sell,0.016364,34031.00000000,556.88,0.56,5.57,-1972.5
2026-09-19T01:36:33+00:00,PEPEINR,sell,0.000376,1340224.00000000,503.94,0.50,5.04,-1984.21
2026-09-19T01:36:33+00:00,ALTINR,buy,0.717058,789.00000000,565.76,0.57,0.00,
2026-09-19T01:36:33+00:00,TOSHIINR,buy,0.011546,44119.00000000,509.39,0.51,0.00,
2026-09-19T06:26:59+00:00,BRISEINR,sell,0.000002,316507960.00000000,503.00,0.50,5.03,-1994.63
2026-09-19T06:27:00+00:00,TOKENINR,buy,0.209004,2431.29670000,508.15,0.51,0.00,
2026-09-19T06:27:01+00:00,ALTINR,sell,0.680560,789.00000000,536.96,0.54,5.37,-2024.53
2026-09-19T06:27:01+00:00,BONKINR,buy,0.000301,1695892.00000000,510.38,0.51,0.00,
2026-09-19T06:27:02+00:00,TOSHIINR,sell,0.011245,44119.00000000,496.13,0.50,4.96,-2038.79
2026-09-19T06:27:03+00:00,POPCATINR,buy,4.894346,103.86000000,508.33,0.51,0.00,
2026-09-19T11:32:36+00:00,TOKENINR,sell,0.205997,2431.29670000,500.84,0.50,5.01,-2047.11
2026-09-19T11:32:36+00:00,PEPEINR,buy,0.000381,1329379.00000000,507.01,0.51,0.00,
2026-09-19T18:32:03+00:00,PEPEINR,sell,0.000421,1329379.00000000,560.05,0.56,5.60,-1995.14
2026-09-19T18:32:03+00:00,ALTINR,buy,0.722161,708.00000000,511.29,0.51,0.00,
2026-09-19T18:32:04+00:00,BONKINR,sell,0.000306,1695892.00000000,518.51,0.52,5.19,-1988.03
2026-09-19T18:32:05+00:00,SHIBINR,buy,0.000556,919950.00000000,511.75,0.51,0.00,
2026-09-19T21:09:52+00:00,ALTINR,sell,0.694653,708.00000000,491.81,0.49,4.92,-2008.51
2026-09-19T21:09:53+00:00,BIOINR,buy,2.822210,180.40000000,509.13,0.51,0.00,
2026-09-19T21:09:53+00:00,SHIBINR,sell,0.000548,919950.00000000,504.43,0.50,5.04,-2016.84
2026-09-19T21:09:53+00:00,GASINR,buy,134.820376,3.76860000,508.08,0.51,0.00,
2026-09-19T23:34:54+00:00,BIOINR,sell,2.794402,180.40000000,504.11,0.50,5.04,-2022.87
2026-09-19T23:34:54+00:00,GASINR,sell,129.936000,3.76860000,489.68,0.49,4.90,-2042.28
2026-09-19T23:34:54+00:00,TOSHIINR,buy,0.011831,46951.00000000,555.47,0.56,0.00,
2026-09-19T23:34:55+00:00,BONKINR,buy,0.000304,1642031.00000000,499.92,0.50,0.00,
2026-09-20T01:38:20+00:00,BONKINR,sell,0.000300,1642031.00000000,493.18,0.49,4.93,-2050.01
2026-09-20T01:38:20+00:00,TOSHIINR,sell,0.011612,46951.00000000,545.20,0.55,5.45,-2061.38
2026-09-20T01:38:20+00:00,GALAINR,buy,0.193307,2858.29000000,552.53,0.55,0.00,
2026-09-20T06:44:25+00:00,POPCATINR,sell,4.822488,103.86000000,500.86,0.50,5.01,-2069.85
2026-09-20T06:44:25+00:00,ORCAINR,buy,140.860395,3.88000000,546.54,0.55,0.00,
2026-09-20T06:44:27+00:00,GALAINR,sell,0.188726,2858.29000000,539.43,0.54,5.39,-2084.04
2026-09-20T06:44:27+00:00,BONKINR,buy,0.000298,1828075.00000000,545.40,0.55,0.00,
2026-09-20T12:42:23+00:00,ORCAINR,sell,136.821555,3.88000000,530.87,0.53,5.31,-2100.78
2026-09-20T12:42:23+00:00,PYTHINR,buy,5.817807,93.30000000,542.80,0.54,0.00,
2026-09-20T12:42:23+00:00,BONKINR,sell,0.000294,1828075.00000000,538.10,0.54,5.38,-2109.17
2026-09-20T12:42:23+00:00,HMSTRINR,buy,0.016475,32909.00000000,542.18,0.54,0.00,
2026-09-21T01:36:41+00:00,PYTHINR,sell,6.146425,93.30000000,573.46,0.57,5.73,-2079.63
2026-09-21T01:36:41+00:00,ORCAINR,buy,145.872900,3.73000000,544.11,0.54,0.00,
2026-09-21T07:05:45+00:00,ORCAINR,sell,143.778075,3.73000000,536.29,0.54,5.36,-2088.52
2026-09-21T07:05:45+00:00,BIOINR,buy,2.838719,191.30000000,543.05,0.54,0.00,
2026-09-22T18:25:16+00:00,HMSTRINR,sell,0.017910,32909.00000000,589.40,0.59,5.89,-2042.44
2026-09-22T18:25:16+00:00,GALAINR,buy,0.212956,2569.27000000,547.14,0.55,0.00,
2026-09-22T21:49:32+00:00,GALAINR,sell,0.210215,2569.27000000,540.10,0.54,5.40,-2050.57
2026-09-22T21:49:33+00:00,PEPEINR,buy,0.000490,1113991.00000000,545.79,0.55,0.00,
2026-09-23T01:13:18+00:00,BIOINR,sell,2.985706,191.30000000,571.17,0.57,5.71,-2023.56
2026-09-23T01:13:18+00:00,PENGUINR,buy,0.994617,550.00000000,547.04,0.55,0.00,
2026-09-23T06:26:56+00:00,PENGUINR,sell,1.049265,550.00000000,577.10,0.58,5.77,-1994.63
2026-09-23T06:26:56+00:00,PYTHINR,buy,6.663630,82.50000000,549.75,0.55,0.00,
2026-09-23T12:10:20+00:00,PEPEINR,sell,0.000471,1113991.00000000,524.65,0.52,5.25,-2016.85
2026-09-23T12:10:20+00:00,CHILLGUYINR,buy,1.445122,378.00000000,546.26,0.55,0.00,
2026-09-24T05:18:48+00:00,PYTHINR,sell,6.487355,82.50000000,535.21,0.54,5.35,-2032.47
2026-09-24T05:18:48+00:00,POPCATINR,buy,5.879138,92.71000000,545.05,0.55,0.00,
2026-09-24T05:18:48+00:00,CHILLGUYINR,sell,1.295952,378.00000000,489.87,0.49,4.90,-2089.9
2026-09-24T05:18:48+00:00,BRISEINR,buy,0.000002,347543027.00000000,538.96,0.54,0.00,
2026-09-24T15:40:34+00:00,POPCATINR,sell,5.626086,92.71000000,521.59,0.52,5.22,-2114.42
2026-09-24T15:40:34+00:00,ONEINR,buy,0.252546,2124.70000000,536.58,0.54,0.00,
2026-09-24T19:43:20+00:00,ONEINR,sell,0.247286,2124.70000000,525.41,0.53,5.25,-2126.66
2026-09-24T19:43:20+00:00,TOKENINR,buy,0.225813,2368.57700000,534.86,0.53,0.00,
2026-09-24T22:57:02+00:00,TOKENINR,sell,0.222489,2368.57700000,526.98,0.53,5.27,-2135.6
2026-09-24T22:57:02+00:00,PUMPINR,buy,0.393237,1356.00000000,533.23,0.53,0.00,
