timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-09-12T06:38:17+00:00,POLYXINR,buy,3.681840,158.36830000,583.09,0.58,0.00,
2026-09-12T11:32:58+00:00,TRBINR,sell,1713.442850,0.34500000,591.14,0.59,5.91,-713.24
2026-09-12T11:32:58+00:00,RENDERINR,buy,141.210570,4.13000000,583.20,0.58,0.00,
2026-09-12T11:32:58+00:00,POLYXINR,sell,3.511243,158.36830000,556.07,0.56,5.56,-741.39
2026-09-12T11:32:59+00:00,CHILLGUYINR,buy,1.270035,453.00000000,575.33,0.58,0.00,
2026-09-12T17:52:38+00:00,ALTINR,sell,0.631084,870.00000000,549.04,0.55,5.49,-738.69
2026-09-12T17:52:38+00:00,ONEINR,buy,0.068814,8282.20000000,569.93,0.57,0.00,
2026-09-12T20:02:19+00:00,GASINR,sell,123.992973,5.59210000,693.38,0.69,6.93,-728.28
2026-09-12T20:02:19+00:00,ALTINR,buy,0.651225,910.00000000,592.62,0.59,0.00,
2026-09-12T22:10:20+00:00,ALTINR,sell,0.621589,910.00000000,565.65,0.57,5.66,-756.41
2026-09-12T22:10:20+00:00,PUMPINR,buy,0.385673,1520.00000000,586.22,0.59,0.00,
2026-09-13T05:27:59+00:00,JUPINR,sell,23.600194,24.20000000,571.12,0.57,5.71,-776.95
2026-09-13T05:27:59+00:00,PYTHINR,buy,5.555176,104.70000000,581.63,0.58,0.00,
2026-09-13T05:27:59+00:00,CHILLGUYINR,sell,1.232384,453.00000000,558.27,0.56,5.58,-795.14
2026-09-13T05:27:59+00:00,SHIBINR,buy,0.000525,1096677.00000000,575.82,0.58,0.00,
2026-09-13T18:14:55+00:00,PUMPINR,sell,0.356831,1520.00000000,542.38,0.54,5.42,-840.11
2026-09-13T18:14:56+00:00,TOSHIINR,buy,0.011556,49138.00000000,567.83,0.57,0.00,
2026-09-13T21:27:42+00:00,USDTINR,sell,99.280335,8.21000000,815.09,0.82,8.15,-852.59
2026-09-13T21:27:42+00:00,XRPINR,buy,135.753843,4.50000000,610.89,0.61,0.00,
2026-09-14T07:11:01+00:00,PYTHINR,sell,5.675361,104.70000000,594.21,0.59,5.94,-841.18
2026-09-14T07:11:01+00:00,APEINR,buy,13.588791,44.93000000,610.54,0.61,0.00,
2026-09-14T14:44:53+00:00,XRPINR,sell,138.885523,4.50000000,624.98,0.62,6.25,-828.32
2026-09-14T14:44:53+00:00,LINKINR,buy,1145.042235,0.53000000,606.87,0.61,0.00,
2026-09-14T14:44:53+00:00,APEINR,sell,13.076459,44.93000000,587.53,0.59,5.88,-852.54
2026-09-14T14:44:53+00:00,ALTINR,buy,0.668034,908.00000000,606.57,0.61,0.00,
2026-09-14T14:44:57+00:00,TOSHIINR,sell,0.011123,49138.00000000,546.58,0.55,5.47,-874.9
2026-09-14T14:44:57+00:00,PUMPINR,buy,0.364432,1628.00000000,593.30,0.59,0.00,
2026-09-14T19:59:06+00:00,ALTINR,sell,0.643278,908.00000000,584.10,0.58,5.84,-898.57
