timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-08-26T11:19:45+00:00,BTCINR,buy,7858809.240900,0.00038000,2986.35,2.99,0.00,
2026-08-26T11:19:45+00:00,ETHINR,buy,246551.013900,0.00850000,2095.68,2.10,0.00,
2026-08-26T11:19:45+00:00,BNBINR,buy,70431.898350,0.02000000,1408.64,1.41,0.00,
2026-08-26T11:19:45+00:00,SOLINR,buy,9736.565850,0.10700000,1041.81,1.04,0.00,
2026-08-26T11:19:45+00:00,USDTINR,buy,99.639795,7.39000000,736.34,0.74,0.00,
2026-08-26T11:19:45+00:00,XRPINR,buy,142.374151,3.60000000,512.55,0.51,0.00,
2026-08-26T11:55:32+00:00,XRPINR,sell,140.243843,3.60000000,504.88,0.50,5.05,-8.69
2026-08-26T11:55:32+00:00,LINKINR,buy,1141.950690,0.44000000,502.46,0.50,0.00,
2026-08-26T13:32:00+00:00,ETHINR,sell,242416.930900,0.00850000,2060.54,2.06,20.61,-47.98
2026-08-26T13:32:00+00:00,SOLINR,sell,9533.530850,0.10700000,1020.09,1.02,10.20,-71.77
2026-08-26T13:32:00+00:00,BNBINR,sell,69092.036700,0.02000000,1381.84,1.38,13.82,-101.36
2026-08-26T13:32:00+00:00,LINKINR,sell,1118.990225,0.44000000,492.36,0.49,4.92,-112.45
2026-08-26T13:32:00+00:00,TRUMPINR,buy,226.082985,8.09400000,1829.92,1.83,0.00,
2026-08-26T13:32:00+00:00,TRBINR,buy,1756.177650,0.72900000,1280.25,1.28,0.00,
2026-08-26T13:32:00+00:00,ICPINR,buy,237.768825,3.77000000,896.39,0.90,0.00,
2026-08-26T13:32:00+00:00,FARTCOININR,buy,20.648319,30.42000000,628.12,0.63,0.00,
2026-08-26T15:57:41+00:00,BTCINR,sell,7739328.499950,0.00038000,2940.94,2.94,29.41,-163.78
2026-08-26T15:57:41+00:00,ETHINR,buy,244572.625200,0.00530000,1296.23,1.30,0.00,
2026-08-26T15:57:41+00:00,SOLINR,buy,9603.999600,0.09600000,921.98,0.92,0.00,
2026-08-26T15:57:41+00:00,BNBINR,buy,69171.368400,0.00900000,622.54,0.62,0.00,
2026-08-26T15:57:41+00:00,TRUMPINR,sell,215.022435,8.09400000,1740.39,1.74,17.40,-256.88
2026-08-26T15:57:41+00:00,TRBINR,sell,1693.752700,0.72900000,1234.75,1.23,12.35,-304.9
2026-08-26T15:57:41+00:00,ICPINR,sell,232.883500,3.77000000,877.97,0.88,8.78,-325.09
2026-08-26T15:57:41+00:00,FARTCOININR,sell,19.187401,30.42000000,583.68,0.58,5.84,-370.75
2026-08-26T15:57:41+00:00,GASINR,buy,131.162549,13.52730000,1774.28,1.77,0.00,
2026-08-26T15:57:41+00:00,RIFINR,buy,8.038017,154.00000000,1237.85,1.24,0.00,
2026-08-26T15:57:41+00:00,CAKEINR,buy,171.105510,5.08000000,869.22,0.87,0.00,
2026-08-26T15:57:41+00:00,JUPINR,buy,21.847918,27.90000000,609.56,0.61,0.00,
2026-08-26T18:23:06+00:00,CAKEINR,sell,168.545685,5.08000000,856.21,0.86,8.56,-385.48
2026-08-26T18:23:06+00:00,JUPINR,sell,21.441274,27.90000000,598.21,0.60,5.98,-398.03
2026-08-26T18:23:06+00:00,GASINR,sell,125.692122,13.52730000,1700.28,1.70,17.00,-475.5
2026-08-26T18:23:06+00:00,RIFINR,sell,7.816090,154.00000000,1203.68,1.20,12.04,-512.12
2026-08-26T18:23:06+00:00,SUSHIINR,buy,19.509750,88.10000000,1718.81,1.72,0.00,
2026-08-26T18:23:06+00:00,PUMPINR,buy,0.483021,2491.00000000,1203.21,1.20,0.00,
2026-08-26T18:23:06+00:00,POPCATINR,buy,5.677137,148.35000000,842.20,0.84,0.00,
2026-08-26T18:23:06+00:00,SEIINR,buy,4.585892,128.50000000,589.29,0.59,0.00,
2026-08-26T20:36:54+00:00,POPCATINR,sell,5.508744,148.35000000,817.22,0.82,8.17,-538.76
2026-08-26T20:36:54+00:00,RIFINR,buy,7.989993,81.00000000,647.19,0.65,0.00,
2026-08-26T20:36:55+00:00,PUMPINR,sell,0.460450,2491.00000000,1146.98,1.15,11.47,-597.34
2026-08-26T20:36:55+00:00,TOSHIINR,buy,0.012624,63436.00000000,800.84,0.80,0.00,
2026-08-26T20:36:55+00:00,SHIBINR,buy,0.000523,1072567.00000000,560.59,0.56,0.00,
2026-08-27T00:05:13+00:00,SOLINR,sell,10058.068450,0.09600000,965.57,0.97,9.66,-555.64
2026-08-27T00:05:13+00:00,XRPINR,buy,142.053991,4.70000000,667.65,0.67,0.00,
2026-08-27T00:05:13+00:00,RIFINR,sell,7.829084,81.00000000,634.16,0.63,6.34,-569.95
2026-08-27T00:05:13+00:00,ORCAINR,buy,129.544740,5.14000000,665.86,0.67,0.00,
2026-08-27T10:27:49+00:00,ETHINR,sell,251374.250000,0.00530000,1332.28,1.33,13.32,-536.53
2026-08-27T10:27:49+00:00,SOLINR,buy,10447.521150,0.08200000,856.70,0.86,0.00,
2026-08-27T10:27:49+00:00,LINKINR,buy,1190.584995,0.50000000,595.29,0.60,0.00,
2026-08-27T10:27:49+00:00,SUSHIINR,sell,19.508241,88.10000000,1718.68,1.72,17.19,-540.1
2026-08-27T10:27:49+00:00,RIFINR,buy,8.002999,116.00000000,928.35,0.93,0.00,
2026-08-27T10:27:49+00:00,PYTHINR,buy,5.142670,127.70000000,656.72,0.66,0.00,
2026-08-27T10:27:49+00:00,ORCAINR,sell,126.866535,5.14000000,652.09,0.65,6.52,-555.18
2026-08-27T10:27:49+00:00,APEINR,buy,14.178085,46.05000000,652.90,0.65,0.00,
2026-08-27T10:27:49+00:00,SEIINR,sell,4.737630,128.50000000,608.79,0.61,6.09,-536.88
2026-08-27T10:27:49+00:00,POLYXINR,buy,3.598798,177.16530000,637.58,0.64,0.00,
2026-08-27T21:07:50+00:00,SOLINR,sell,10832.381100,0.08200000,888.26,0.89,8.88,-507.07
2026-08-27T21:07:50+00:00,XRPINR,sell,145.070429,4.70000000,681.83,0.68,6.82,-494.24
2026-08-27T21:07:50+00:00,LINKINR,sell,1180.629390,0.50000000,590.31,0.59,5.90,-500.41
2026-08-27T21:07:50+00:00,TRUMPINR,buy,258.098985,4.21000000,1086.60,1.09,0.00,
2026-08-27T21:07:50+00:00,SUIINR,buy,77.857910,9.70000000,755.22,0.76,0.00,
2026-08-27T21:07:50+00:00,TRBINR,buy,1813.706400,0.29400000,533.23,0.53,0.00,
2026-08-27T21:07:50+00:00,RIFINR,sell,7.855071,116.00000000,911.19,0.91,9.11,-519.41
2026-08-27T21:07:50+00:00,POLYXINR,sell,3.482258,177.16530000,616.94,0.62,6.17,-541.31
2026-08-27T21:07:51+00:00,PYTHINR,sell,4.881858,127.70000000,623.41,0.62,6.23,-575.89
2026-08-27T21:07:51+00:00,ALTINR,buy,0.674837,1499.00000000,1011.58,1.01,0.00,
2026-08-27T21:07:51+00:00,PENGUINR,buy,0.967013,732.00000000,707.85,0.71,0.00,
2026-08-28T05:56:07+00:00,USDTINR,sell,99.750100,7.39000000,737.15,0.74,7.37,-576.55
2026-08-28T05:56:07+00:00,LINKINR,buy,1182.280845,0.60000000,709.37,0.71,0.00,
2026-08-28T05:56:07+00:00,XRPINR,buy,142.480204,3.50000000,498.68,0.50,0.00,
2026-08-28T05:56:07+00:00,TRUMPINR,sell,271.194335,4.21000000,1141.73,1.14,11.42,-523.65
