timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-09-16T20:40:22+00:00,CHRINR,sell,1.455872,917.00000000,1335.03,1.34,13.35,-2481.7
2026-09-16T20:40:22+00:00,GALAINR,buy,0.159780,8332.76000000,1331.41,1.33,0.00,
2026-09-16T23:26:39+00:00,DOGEINR,sell,7.919438,201.00000000,1591.81,1.59,15.92,-2503.59
2026-09-16T23:26:39+00:00,ORCAINR,buy,131.795865,11.56000000,1523.56,1.52,0.00,
2026-09-16T23:26:39+00:00,SUSHIINR,sell,20.587701,66.30000000,1364.96,1.36,13.65,-2526.41
2026-09-16T23:26:39+00:00,TOSHIINR,buy,0.010485,132042.00000000,1384.49,1.38,0.00,
2026-09-16T23:26:42+00:00,PUMPINR,sell,0.356951,3743.00000000,1336.07,1.34,13.36,-2573.19
2026-09-16T23:26:43+00:00,PENGUINR,buy,0.691506,1927.00000000,1332.53,1.33,0.00,
2026-09-16T23:26:43+00:00,GALAINR,sell,0.157781,8332.76000000,1314.75,1.31,13.15,-2592.5
2026-09-16T23:26:43+00:00,PYTHINR,buy,5.211304,250.60000000,1305.95,1.31,0.00,
2026-09-17T01:55:10+00:00,ORCAINR,sell,130.074930,11.56000000,1503.67,1.50,15.04,-2615.42
2026-09-17T01:55:10+00:00,CAKEINR,buy,233.116500,6.21000000,1447.65,1.45,0.00,
2026-09-17T08:18:02+00:00,CAKEINR,sell,228.335775,6.21000000,1417.97,1.42,14.18,-2647.97
2026-09-17T08:18:02+00:00,FARTCOININR,buy,14.457225,97.70000000,1412.47,1.41,0.00,
2026-09-17T14:07:56+00:00,FARTCOININR,sell,14.181906,97.70000000,1385.57,1.39,13.86,-2677.67
2026-09-17T14:07:56+00:00,GASINR,buy,123.331635,11.17070000,1377.70,1.38,0.00,
2026-09-17T18:52:56+00:00,GASINR,sell,120.254843,11.17070000,1343.33,1.34,13.43,-2714.76
2026-09-17T18:52:56+00:00,BRISEINR,buy,0.000002,868239266.00000000,1337.32,1.34,0.00,
2026-09-17T21:58:41+00:00,BRISEINR,sell,0.000001,868239266.00000000,1300.15,1.30,13.00,-2754.57
2026-09-17T21:58:41+00:00,SEIINR,buy,4.433516,292.10000000,1295.03,1.30,0.00,
2026-09-18T00:53:37+00:00,SEIINR,sell,4.355721,292.10000000,1272.31,1.27,12.72,-2779.86
2026-09-18T00:53:38+00:00,XDBINR,buy,0.007805,162043.70000000,1264.73,1.26,0.00,
2026-09-18T06:28:29+00:00,XDBINR,sell,0.007615,162043.70000000,1233.99,1.23,12.34,-2813.1
2026-09-18T06:28:29+00:00,GALAINR,buy,0.186503,6585.95000000,1228.30,1.23,0.00,
2026-09-18T11:53:27+00:00,GALAINR,sell,0.181249,6585.95000000,1193.70,1.19,11.94,-2850.13
2026-09-18T11:53:27+00:00,POPCATINR,buy,4.735166,251.13000000,1189.14,1.19,0.00,
2026-09-19T18:30:58+00:00,PENGUINR,sell,0.804008,1927.00000000,1549.32,1.55,15.49,-2636.22
2026-09-19T18:30:59+00:00,XDBINR,buy,0.007538,194017.30000000,1462.46,1.46,0.00,
2026-09-19T23:34:03+00:00,XDBINR,sell,0.007193,194017.30000000,1395.64,1.40,13.96,-2705.89
2026-09-19T23:34:04+00:00,POLYXINR,buy,4.200099,332.28360000,1395.62,1.40,0.00,
2026-09-20T01:37:25+00:00,PYTHINR,sell,6.007895,250.60000000,1505.58,1.51,15.06,-2509.07
2026-09-20T01:37:25+00:00,CHILLGUYINR,buy,1.397198,1051.00000000,1468.46,1.47,0.00,
2026-09-20T01:37:29+00:00,POLYXINR,sell,4.030984,332.28360000,1339.43,1.34,13.39,-2568.0
2026-09-20T01:37:29+00:00,XDBINR,buy,0.007586,178371.20000000,1353.09,1.35,0.00,
2026-09-20T06:43:47+00:00,CHILLGUYINR,sell,1.351724,1051.00000000,1420.66,1.42,14.21,-2618.69
2026-09-20T06:43:47+00:00,ORCAINR,buy,140.860395,9.89000000,1393.11,1.39,0.00,
2026-09-20T06:43:50+00:00,XDBINR,sell,0.007344,178371.20000000,1310.02,1.31,13.10,-2664.42
2026-09-20T12:41:52+00:00,BTCINR,buy,7973187.601500,0.00016000,1275.71,1.28,0.00,
2026-09-20T12:41:52+00:00,ORCAINR,sell,136.821555,9.89000000,1353.17,1.35,13.53,-2707.11
2026-09-20T12:41:52+00:00,PYTHINR,buy,5.817807,234.30000000,1363.11,1.36,0.00,
2026-09-21T14:50:17+00:00,TOSHIINR,sell,0.012207,132042.00000000,1611.82,1.61,16.12,-2482.78
2026-09-21T14:50:17+00:00,CHRINR,buy,1.750375,883.00000000,1545.58,1.55,0.00,
2026-09-21T19:56:12+00:00,BTCINR,sell,8573437.037050,0.00016000,1371.75,1.37,13.72,-2389.38
2026-09-21T19:56:12+00:00,ETHINR,buy,275127.495000,0.00500000,1375.64,1.38,0.00,
2026-09-21T19:56:16+00:00,CHRINR,sell,1.711744,883.00000000,1511.47,1.51,15.11,-2426.55
2026-09-21T19:56:16+00:00,POLYXINR,buy,4.257127,349.75010000,1488.93,1.49,0.00,
2026-09-21T23:45:51+00:00,POPCATINR,sell,5.536430,251.13000000,1390.36,1.39,13.90,-2227.91
2026-09-21T23:45:51+00:00,BIOINR,buy,2.893646,482.60000000,1396.47,1.40,0.00,
2026-09-21T23:45:51+00:00,POLYXINR,sell,4.153922,349.75010000,1452.83,1.45,14.53,-2266.95
2026-09-21T23:45:51+00:00,ALTINR,buy,0.757278,1885.00000000,1427.47,1.43,0.00,
2026-09-22T01:54:19+00:00,ETHINR,sell,269108.978200,0.00500000,1345.54,1.35,13.46,-2299.76
