date,acc_418,acc_399,acc_300,acc_122,acc_317,acc_475,acc_296,acc_157,acc_101,acc_125,hodl
2026-08-03,9696.93,9696.93,9713.58,9911.8,9737.92,9767.1,9790.6,10001.25,10216.13,9704.54,10104.86
2026-08-03,9670.2,9670.2,9684.75,9914.31,9712.57,9746.61,9766.63,10003.11,10216.13,9690.95,10104.86
2026-08-03,9658.99,9658.99,9673.26,9919.26,9701.22,9739.42,9751.71,10002.0,10216.13,9664.23,10104.86
2026-08-03,9660.09,9660.09,9675.92,9927.11,9702.88,9743.4,9755.58,9996.93,10216.13,9671.07,10104.86
2026-08-03,9635.72,9635.72,9645.77,9893.07,9680.13,9711.41,9735.17,9966.21,10216.13,9659.66,10104.86
2026-08-03,9654.47,9654.47,9662.02,9871.46,9696.85,9725.8,9746.05,9955.92,10234.15,9669.34,10104.86
2026-08-03,9631.83,9631.83,9646.28,9843.42,9676.56,9710.76,9730.51,9955.68,10249.33,9670.04,10104.86
2026-08-03,9677.11,9677.11,9689.7,9807.46,9718.39,9743.0,9769.03,9958.68,10270.05,9655.93,10104.86
2026-08-03,9677.11,9677.11,9689.7,9807.46,9718.39,9743.0,9769.03,9967.04,10270.05,9655.93,10104.86
2026-08-03,9667.88,9667.88,9669.96,9877.06,9708.89,9750.94,9753.65,9987.93,10259.41,9692.57,10104.86
2026-08-03,9648.93,9648.93,9645.33,9873.02,9687.0,9736.18,9728.9,9970.27,10272.6,9691.65,10104.86
2026-08-03,9617.18,9617.18,9617.15,9859.96,9660.64,9710.24,9699.68,9985.98,10263.51,9684.83,10104.86
2026-08-03,9701.36,9701.36,9721.95,9898.51,9739.36,9785.39,9785.18,10041.46,10349.68,9747.46,10104.86
2026-08-03,9775.33,9775.33,9822.94,9911.01,9806.7,9838.45,9849.83,10038.51,10301.48,9761.5,10104.86
2026-08-03,9746.22,9746.22,9781.14,9904.43,9790.43,9825.3,9839.37,10038.37,10301.48,9764.92,10104.86
2026-08-03,9786.64,9786.64,9812.62,9928.63,9821.04,9854.99,9856.3,10061.31,10301.48,9772.88,10104.86
2026-08-03,9777.5,9777.5,9823.07,9944.16,9812.68,9843.86,9852.86,10103.22,10333.51,9786.64,10104.86
2026-08-03,9796.43,9796.43,9829.95,9973.13,9830.6,9873.13,9864.45,10114.9,10304.68,9772.96,10104.86
2026-08-03,9797.75,9797.75,9830.59,9929.63,9826.59,9866.38,9857.46,10046.76,10304.68,9758.74,10104.86
2026-08-03,9767.49,9767.49,9807.99,9948.84,9800.9,9839.48,9831.28,10090.01,10304.68,9750.23,10104.86
2026-08-03,9734.05,9734.05,9747.38,9949.57,9773.31,9822.9,9812.45,10099.91,10304.68,9748.3,10104.86
2026-08-03,9738.98,9738.98,9755.03,9934.38,9773.84,9814.8,9807.54,10091.13,10304.68,9734.11,10104.86
2026-08-03,9719.68,9719.68,9744.04,9934.38,9752.26,9795.83,9779.66,10084.23,10304.68,9723.78,10104.86
2026-08-04,9734.51,9734.51,9750.95,9901.34,9766.74,9802.67,9794.1,10038.09,10304.68,9727.49,10104.86
2026-08-04,9770.92,9770.92,9788.05,9940.6,9805.66,9843.37,9838.78,10078.84,10304.68,9724.12,10104.86
2026-08-04,9793.78,9793.78,9821.45,9952.43,9825.28,9854.63,9854.24,10074.1,10304.68,9751.98,10104.86
2026-08-04,9766.37,9766.37,9781.69,9931.46,9798.07,9822.71,9828.16,10064.47,10304.68,9731.92,10104.86
2026-08-04,9799.67,9799.67,9823.32,9947.51,9830.55,9857.68,9860.8,10095.33,10304.68,9763.38,10104.86
2026-08-04,9786.48,9786.48,9810.59,10039.4,9819.72,9852.09,9848.03,10137.43,10304.68,9752.27,10104.86
2026-08-04,9760.97,9760.97,9775.21,9988.33,9789.79,9816.68,9811.89,10102.49,10304.68,9699.92,10104.86
2026-08-04,9728.11,9728.11,9753.24,9972.3,9769.05,9810.19,9805.89,10046.08,10304.68,9724.49,10104.86
2026-08-04,9741.75,9741.75,9755.49,9990.62,9776.44,9814.42,9797.08,10076.1,10304.68,9718.5,10104.86
2026-08-04,9736.02,9736.02,9749.76,9916.06,9770.86,9791.12,9799.64,10036.29,10304.68,9682.37,10104.86
2026-08-04,9722.57,9722.57,9749.92,9928.99,9757.31,9787.93,9793.68,10048.6,10298.51,9671.08,10104.86
2026-08-04,9763.99,9763.99,9787.29,9933.26,9797.25,9818.06,9827.97,10068.22,10284.91,9694.82,10104.86
2026-08-04,9732.68,9732.68,9744.23,9907.06,9769.89,9800.47,9804.12,10019.27,10284.91,9679.16,10104.86
2026-08-04,9731.97,9731.97,9762.45,9922.43,9767.55,9799.66,9801.06,10039.45,10293.57,9661.83,10104.86
2026-08-04,9760.92,9760.92,9782.42,9919.61,9789.44,9811.3,9819.92,10050.12,10300.68,9665.67,10104.86
2026-08-04,9742.99,9742.99,9775.24,9897.79,9776.6,9804.75,9809.96,10003.82,10263.6,9669.22,10104.86
2026-08-04,9738.68,9738.68,9749.19,9882.43,9768.96,9781.06,9795.35,9998.0,10287.72,9655.34,10104.86
2026-08-04,9758.66,9758.66,9781.95,9867.94,9788.11,9802.71,9811.77,9985.71,10262.32,9668.21,10104.86
2026-08-04,9781.94,9781.94,9810.11,9905.86,9807.14,9819.33,9824.31,10027.4,10262.32,9683.23,10104.86
2026-08-04,9741.9,9741.9,9778.84,9894.7,9774.95,9804.28,9809.52,9995.34,10262.32,9681.74,10104.86
2026-08-04,9787.57,9787.57,9825.18,9894.6,9817.44,9834.54,9844.75,10011.85,10262.32,9717.71,10104.86
2026-08-04,9754.25,9754.25,9800.62,9880.98,9784.04,9798.68,9813.59,9994.81,10262.32,9693.92,10104.86
2026-08-04,9757.6,9757.6,9806.96,9879.3,9789.69,9804.89,9818.96,9999.29,10262.32,9703.88,10104.86
2026-08-04,9738.69,9738.69,9760.87,9879.3,9769.02,9790.78,9793.05,9984.27,10262.32,9694.18,10104.86
2026-08-05,9760.67,9760.67,9773.9,9872.25,9784.63,9792.79,9797.59,9987.69,10262.32,9669.39,10104.86
2026-08-05,9806.2,9806.2,9818.48,9939.73,9827.93,9842.75,9839.49,10047.67,10362.13,9772.14,10104.86
2026-08-05,9814.37,9814.37,9843.65,9972.68,9833.52,9863.39,9845.14,10046.93,10314.05,9794.36,10104.86
2026-08-05,9775.34,9775.34,9806.53,10015.07,9796.8,9827.16,9808.39,10074.54,10402.24,9801.35,10104.86
2026-08-05,9800.33,9800.33,9815.89,10011.31,9816.77,9838.6,9822.26,10047.3,10371.78,9801.9,10104.86
2026-08-05,9782.74,9782.74,9806.38,9995.39,9804.32,9832.27,9819.34,10067.69,10371.78,9830.46,10104.86
2026-08-05,9793.39,9793.39,9825.47,10023.72,9814.88,9842.4,9831.27,10086.72,10366.45,9813.87,10104.86
2026-08-05,9799.2,9799.2,9812.39,10005.22,9816.11,9827.29,9825.63,10124.7,10450.55,9774.18,10104.86
2026-08-05,9803.29,9803.29,9818.73,9993.18,9822.75,9828.21,9833.8,10156.45,10474.76,9787.38,10104.86
2026-08-05,9809.88,9809.88,9827.64,10013.9,9825.49,9851.56,9836.8,10102.52,10470.44,9843.56,10104.86
2026-08-05,9801.35,9801.35,9818.29,10002.94,9817.2,9731.59,9826.3,10056.87,10420.78,9807.4,10104.86
