timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-09-03T15:24:14+00:00,BTCINR,sell,7970126.243350,0.00050000,3985.06,3.99,39.85,-166.86
2026-09-03T15:24:14+00:00,ETHINR,buy,247433.755050,0.00760000,1880.50,1.88,0.00,
2026-09-03T15:24:14+00:00,BNBINR,buy,71957.160600,0.01500000,1079.36,1.08,0.00,
2026-09-03T15:24:14+00:00,SOLINR,sell,10376.409200,0.12900000,1338.56,1.34,13.39,-100.38
2026-09-03T15:24:14+00:00,XRPINR,sell,143.836046,7.20000000,1035.62,1.04,10.36,-47.19
2026-09-03T15:24:14+00:00,LINKINR,sell,1163.238090,0.69000000,802.63,0.80,8.03,-10.04
2026-09-03T15:24:14+00:00,TRUMPINR,buy,237.478680,8.29800000,1970.60,1.97,0.00,
2026-09-03T15:24:14+00:00,SUIINR,sell,77.169396,11.60000000,895.16,0.90,8.95,-4.19
2026-09-03T15:24:14+00:00,NEARINR,buy,194.046975,7.90000000,1532.97,1.53,0.00,
2026-09-03T15:24:14+00:00,TRBINR,buy,1757.678400,0.52500000,922.78,0.92,0.00,
2026-09-03T15:24:14+00:00,ONDOINR,buy,36.589285,15.10000000,552.50,0.55,0.00,
2026-09-03T19:07:08+00:00,ETHINR,sell,246876.500000,0.00760000,1876.26,1.88,18.76,-12.18
2026-09-03T19:07:08+00:00,BNBINR,sell,71078.742850,0.01500000,1066.18,1.07,10.66,-27.5
2026-09-03T19:07:08+00:00,SOLINR,buy,10431.913350,0.14300000,1491.76,1.49,0.00,
2026-09-03T19:07:08+00:00,XRPINR,buy,145.035481,6.10000000,884.72,0.88,0.00,
2026-09-03T19:07:08+00:00,LINKINR,buy,1174.456935,0.46000000,540.25,0.54,0.00,
2026-09-03T19:07:08+00:00,TRUMPINR,sell,243.678100,8.29800000,2022.04,2.02,20.22,19.95
2026-09-03T19:07:08+00:00,SUIINR,buy,78.502231,14.30000000,1122.58,1.12,0.00,
2026-09-03T19:07:08+00:00,NEARINR,sell,196.871515,7.90000000,1555.28,1.56,15.55,39.17
2026-09-03T19:07:08+00:00,TRBINR,sell,1785.206950,0.52500000,937.23,0.94,9.37,51.77
2026-09-03T19:07:08+00:00,ADAINR,buy,22.107048,75.20000000,1662.45,1.66,0.00,
2026-09-03T19:07:08+00:00,ONDOINR,sell,36.493744,15.10000000,551.06,0.55,5.51,49.22
2026-09-03T19:07:08+00:00,DOTINR,buy,88.544250,13.74630000,1217.16,1.22,0.00,
2026-09-03T19:07:08+00:00,CAKEINR,buy,198.729315,3.67000000,729.34,0.73,0.00,
2026-09-03T22:05:06+00:00,SOLINR,sell,10355.819500,0.14300000,1480.88,1.48,14.81,35.37
2026-09-03T22:05:06+00:00,XRPINR,sell,144.778575,6.10000000,883.15,0.88,8.83,32.03
2026-09-03T22:05:06+00:00,LINKINR,sell,1171.214100,0.46000000,538.76,0.54,5.39,29.46
2026-09-03T22:05:06+00:00,TRUMPINR,buy,237.478680,6.67700000,1585.65,1.59,0.00,
2026-09-03T22:05:06+00:00,SUIINR,sell,77.873044,14.30000000,1113.58,1.11,11.14,18.23
2026-09-03T22:05:06+00:00,NEARINR,buy,196.588245,7.00000000,1376.12,1.38,0.00,
2026-09-03T22:05:06+00:00,ONDOINR,buy,36.417200,23.00000000,837.60,0.84,0.00,
2026-09-03T22:05:06+00:00,TRBINR,buy,1826.112600,0.27700000,505.83,0.51,0.00,
2026-09-03T22:05:06+00:00,ADAINR,sell,21.994997,75.20000000,1654.02,1.65,16.54,6.48
2026-09-03T22:05:06+00:00,CAKEINR,sell,195.971965,3.67000000,719.22,0.72,7.19,-5.08
2026-09-03T22:05:06+00:00,DOTINR,sell,88.230863,13.74630000,1212.85,1.21,12.13,-11.82
2026-09-03T22:05:06+00:00,APTINR,buy,61.030500,28.19000000,1720.45,1.72,0.00,
2026-09-03T22:05:06+00:00,RENDERINR,buy,148.053990,6.97000000,1031.94,1.03,0.00,
2026-09-03T22:05:06+00:00,ARBINR,buy,14.141067,43.80000000,619.38,0.62,0.00,
2026-09-04T00:36:35+00:00,TRBINR,sell,1719.839650,0.27700000,476.40,0.48,4.76,-42.24
2026-09-04T00:36:35+00:00,CAKEINR,buy,202.961430,2.76000000,560.17,0.56,0.00,
2026-09-04T00:36:35+00:00,ARBINR,sell,13.927033,43.80000000,610.00,0.61,6.10,-52.85
2026-09-04T00:36:35+00:00,DOGEINR,buy,8.702749,66.00000000,574.38,0.57,0.00,
2026-09-04T05:04:51+00:00,CAKEINR,sell,196.861520,2.76000000,543.34,0.54,5.43,-70.79
2026-09-04T05:04:51+00:00,TRBINR,buy,1785.192150,0.31500000,562.34,0.56,0.00,
2026-09-04T09:59:10+00:00,NEARINR,sell,198.450725,7.00000000,1389.16,1.39,13.89,-60.51
2026-09-04T09:59:10+00:00,ONDOINR,sell,36.381800,23.00000000,836.78,0.84,8.37,-63.0
