timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-08-26T11:19:07+00:00,BTCINR,buy,7858809.240900,0.00012000,943.06,0.94,0.00,
2026-08-26T11:19:07+00:00,ETHINR,buy,246551.013900,0.00360000,887.58,0.89,0.00,
2026-08-26T11:19:07+00:00,BNBINR,buy,70431.898350,0.01100000,774.75,0.77,0.00,
2026-08-26T11:19:07+00:00,SOLINR,buy,9736.565850,0.07500000,730.24,0.73,0.00,
2026-08-26T11:19:07+00:00,USDTINR,buy,99.639795,6.67000000,664.60,0.66,0.00,
2026-08-26T11:19:07+00:00,XRPINR,buy,142.374151,4.20000000,597.97,0.60,0.00,
2026-08-26T11:19:07+00:00,LINKINR,buy,1149.054240,0.46000000,528.56,0.53,0.00,
2026-08-26T11:54:56+00:00,XRPINR,sell,140.243843,4.20000000,589.02,0.59,5.89,-10.13
2026-08-26T11:54:56+00:00,LINKINR,sell,1128.595420,0.46000000,519.15,0.52,5.19,-20.59
2026-08-26T11:54:56+00:00,TRUMPINR,buy,225.132510,2.64600000,595.70,0.60,0.00,
2026-08-26T11:54:56+00:00,TRBINR,buy,1764.381750,0.30300000,534.61,0.53,0.00,
2026-08-26T13:31:58+00:00,ETHINR,sell,242416.930900,0.00360000,872.70,0.87,8.73,-37.24
2026-08-26T13:31:58+00:00,SOLINR,sell,9533.530850,0.07500000,715.01,0.72,7.15,-53.91
2026-08-26T13:31:58+00:00,BNBINR,sell,69092.036700,0.01100000,760.01,0.76,7.60,-70.18
2026-08-26T13:31:58+00:00,XRPINR,buy,138.054993,5.10000000,704.08,0.70,0.00,
2026-08-26T13:31:58+00:00,LINKINR,buy,1130.695065,0.56000000,633.19,0.63,0.00,
2026-08-26T13:31:58+00:00,TRBINR,sell,1699.349900,0.30300000,514.90,0.51,5.15,-90.94
2026-08-26T13:31:58+00:00,SUIINR,buy,75.088526,8.40000000,630.74,0.63,0.00,
2026-08-26T13:31:58+00:00,ICPINR,buy,237.768825,2.39000000,568.27,0.57,0.00,
2026-08-26T13:31:58+00:00,NEARINR,buy,183.621765,2.70000000,495.78,0.50,0.00,
