timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-08-26T11:19:25+00:00,BTCINR,buy,7858809.240900,0.00063000,4951.05,4.95,0.00,
2026-08-26T11:19:25+00:00,ETHINR,buy,246551.013900,0.01020000,2514.82,2.51,0.00,
2026-08-26T11:19:25+00:00,BNBINR,buy,70431.898350,0.01700000,1197.34,1.20,0.00,
2026-08-26T11:19:25+00:00,SOLINR,buy,9736.565850,0.06800000,662.09,0.66,0.00,
2026-08-26T11:55:13+00:00,BNBINR,sell,69608.778200,0.01700000,1183.35,1.18,11.83,-16.37
2026-08-26T11:55:13+00:00,USDTINR,buy,99.889920,9.17000000,915.99,0.92,0.00,
2026-08-26T13:31:58+00:00,BTCINR,sell,7747674.524850,0.00063000,4881.03,4.88,48.81,-96.22
2026-08-26T13:31:58+00:00,ETHINR,sell,242416.930900,0.01020000,2472.65,2.47,24.73,-143.38
2026-08-26T13:31:58+00:00,SOLINR,sell,9533.530850,0.06800000,648.28,0.65,6.48,-158.49
2026-08-26T13:31:58+00:00,BNBINR,buy,69534.750000,0.06300000,4380.69,4.38,0.00,
2026-08-26T13:31:58+00:00,LINKINR,buy,1130.695065,1.96000000,2216.16,2.22,0.00,
2026-08-26T13:31:58+00:00,TRUMPINR,buy,226.082985,4.92500000,1113.46,1.11,0.00,
2026-08-26T13:31:58+00:00,TRBINR,buy,1756.177650,0.31700000,556.71,0.56,0.00,
2026-08-26T15:57:41+00:00,BNBINR,sell,68835.864850,0.06300000,4336.66,4.34,43.37,-211.24
2026-08-26T15:57:41+00:00,TRUMPINR,sell,215.022435,4.92500000,1058.99,1.06,10.59,-267.89
2026-08-26T15:57:41+00:00,TRBINR,sell,1693.752700,0.31700000,536.92,0.54,5.37,-288.77
2026-08-26T15:57:41+00:00,ICPINR,buy,235.567725,13.62000000,3208.43,3.21,0.00,
2026-08-26T15:57:41+00:00,NEARINR,buy,181.440675,8.80000000,1596.68,1.60,0.00,
2026-08-26T15:57:41+00:00,FARTCOININR,buy,19.258624,41.88000000,806.55,0.81,0.00,
2026-08-26T18:21:18+00:00,LINKINR,sell,1114.752345,1.96000000,2184.91,2.18,21.85,-324.42
2026-08-26T18:21:18+00:00,TRUMPINR,buy,223.611750,6.63000000,1482.55,1.48,0.00,
2026-08-26T18:21:18+00:00,TRBINR,buy,1734.066600,0.42700000,740.45,0.74,0.00,
2026-08-26T18:21:18+00:00,ICPINR,sell,231.893995,13.62000000,3158.40,3.16,31.58,-380.82
2026-08-26T18:21:18+00:00,ONDOINR,buy,36.312147,53.10000000,1928.18,1.93,0.00,
2026-08-26T18:21:18+00:00,RENDERINR,buy,149.364645,6.47000000,966.39,0.97,0.00,
2026-08-26T20:34:29+00:00,TRUMPINR,sell,219.440225,6.63000000,1454.89,1.45,14.55,-411.41
