timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-08-26T11:19:08+00:00,BTCINR,buy,7858809.240900,0.00063000,4951.05,4.95,0.00,
2026-08-26T11:19:08+00:00,ETHINR,buy,246551.013900,0.01020000,2514.82,2.51,0.00,
2026-08-26T11:19:08+00:00,BNBINR,buy,70431.898350,0.01700000,1197.34,1.20,0.00,
2026-08-26T11:19:08+00:00,SOLINR,buy,9736.565850,0.06800000,662.09,0.66,0.00,
2026-08-26T13:31:58+00:00,ETHINR,sell,242416.930900,0.01020000,2472.65,2.47,24.73,-47.16
2026-08-26T13:31:58+00:00,SOLINR,sell,9533.530850,0.06800000,648.28,0.65,6.48,-62.27
2026-08-26T13:31:58+00:00,BNBINR,sell,69092.036700,0.01700000,1174.56,1.17,11.75,-87.42
2026-08-26T13:31:58+00:00,USDTINR,buy,99.639795,24.63000000,2454.13,2.45,0.00,
2026-08-26T13:31:58+00:00,XRPINR,buy,138.054993,8.80000000,1214.88,1.21,0.00,
2026-08-26T13:31:58+00:00,LINKINR,buy,1130.695065,0.54000000,610.58,0.61,0.00,
2026-08-26T15:57:40+00:00,BTCINR,sell,7739328.499950,0.00063000,4875.78,4.88,48.76,-172.52
2026-08-26T15:57:40+00:00,ETHINR,buy,244572.625200,0.01110000,2714.76,2.71,0.00,
2026-08-26T15:57:40+00:00,SOLINR,buy,9603.999600,0.14200000,1363.77,1.36,0.00,
2026-08-26T15:57:40+00:00,BNBINR,buy,69171.368400,0.00900000,622.54,0.62,0.00,
2026-08-27T00:01:12+00:00,SOLINR,sell,10058.068450,0.14200000,1428.25,1.43,14.28,-110.84
2026-08-27T00:01:12+00:00,TRUMPINR,buy,235.267575,4.58300000,1078.23,1.08,0.00,
2026-08-27T00:01:12+00:00,TRBINR,buy,1806.102600,0.29800000,538.22,0.54,0.00,
2026-08-27T10:21:25+00:00,XRPINR,sell,142.485721,8.80000000,1253.87,1.25,12.54,-74.31
2026-08-27T10:21:25+00:00,LINKINR,sell,1178.430490,0.54000000,636.35,0.64,6.36,-49.78
2026-08-27T10:21:25+00:00,SUIINR,buy,77.191576,15.50000000,1196.47,1.20,0.00,
2026-08-27T10:21:25+00:00,ICPINR,buy,246.223050,2.45000000,603.25,0.60,0.00,
2026-08-27T10:21:25+00:00,TRBINR,sell,1748.525300,0.29800000,521.06,0.52,5.21,-68.0
2026-08-27T10:21:25+00:00,NEARINR,buy,192.866385,2.90000000,559.31,0.56,0.00,
2026-08-27T20:59:48+00:00,TRUMPINR,sell,254.992440,4.58300000,1168.63,1.17,11.69,20.15
2026-08-27T20:59:48+00:00,TRBINR,buy,1813.706400,0.47300000,857.88,0.86,0.00,
