timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-08-26T13:31:52+00:00,XRPINR,buy,138.054993,36.10000000,4983.79,4.98,0.00,
2026-08-26T13:31:52+00:00,SUIINR,buy,75.088526,33.30000000,2500.45,2.50,0.00,
2026-08-26T13:31:52+00:00,PEPEINR,buy,0.000374,3347396.00000000,1252.89,1.25,0.00,
2026-08-26T15:57:39+00:00,SUIINR,sell,73.267348,33.30000000,2439.80,2.44,24.40,-65.59
2026-08-26T15:57:39+00:00,NEARINR,buy,181.440675,10.00000000,1814.41,1.81,0.00,
2026-08-26T15:57:39+00:00,ADAINR,buy,20.509249,45.00000000,922.92,0.92,0.00,
2026-08-26T15:57:39+00:00,PEPEINR,sell,0.000366,3347396.00000000,1225.87,1.23,12.26,-95.08
2026-08-26T18:14:53+00:00,POLYXINR,buy,3.395697,314.70450000,1068.64,1.07,0.00,
2026-08-26T18:14:53+00:00,ORCAINR,buy,123.691815,4.31000000,533.11,0.53,0.00,
2026-08-26T20:25:56+00:00,POLYXINR,sell,3.225386,314.70450000,1015.04,1.02,10.15,-150.76
2026-08-26T20:25:56+00:00,ORCAINR,sell,121.409265,4.31000000,523.27,0.52,5.23,-161.65
2026-08-26T23:55:04+00:00,PYTHINR,buy,4.987392,206.00000000,1027.40,1.03,0.00,
2026-08-26T23:55:04+00:00,POLYXINR,buy,3.536767,145.33210000,514.01,0.51,0.00,
