date,acc_102,acc_125,acc_138,acc_487,acc_422,acc_425,acc_105,acc_115,acc_497,acc_121,hodl
2026-07-05,41001.33,41001.33,41602.04,50099.23,47190.71,54548.76,41001.33,41001.33,46929.49,33331.91,11720.14
2026-07-05,40921.19,40921.19,41520.73,50069.03,47124.23,54080.01,40921.19,40921.19,46732.94,33282.98,11720.14
2026-07-05,40824.36,40824.36,41422.48,49834.09,47591.46,54045.03,40824.36,40824.36,46897.67,33223.86,11720.14
2026-07-05,40787.64,40787.64,41385.22,49852.78,47590.15,54075.88,40787.64,40787.64,47046.66,33201.44,11720.14
2026-07-05,40937.89,40937.89,41537.67,49886.08,47602.84,53770.44,40937.89,40937.89,46882.0,33293.18,11720.14
2026-07-05,40971.28,40971.28,41571.55,49844.28,47492.6,53621.32,40971.28,40971.28,46743.92,33313.56,11720.14
2026-07-05,40921.19,40921.19,41520.73,49875.67,47475.1,53816.92,40921.19,40921.19,46801.96,33282.98,11720.14
2026-07-05,40800.99,40800.99,41398.77,49887.66,47519.75,53885.46,40800.99,40800.99,46814.1,33209.59,11720.14
2026-07-05,40790.98,40790.98,41388.61,50162.13,47094.46,53875.52,40790.98,40790.98,46834.7,33203.47,11720.14
2026-07-05,40934.55,40934.55,41534.28,50160.62,47382.42,54159.53,40934.55,40934.55,47097.37,33291.14,11720.14
2026-07-05,40984.63,40984.63,41585.1,50674.54,48013.49,54540.8,40984.63,40984.63,47283.43,33321.72,11720.14
2026-07-05,40877.79,40877.79,41476.69,51242.81,48300.04,54129.74,40877.79,40877.79,47030.53,33256.48,11720.14
2026-07-05,40891.14,40891.14,41490.24,50799.33,48358.19,54020.41,40891.14,40891.14,47345.84,33264.64,11720.14
2026-07-05,40997.99,40997.99,41598.65,50742.16,47471.0,54047.51,40997.99,40997.99,47398.32,33329.87,11720.14
2026-07-05,40804.33,40804.33,41402.16,50772.96,47483.97,54382.78,40804.33,40804.33,47566.8,33211.63,11720.14
2026-07-05,40841.06,40841.06,41439.42,50946.41,47215.18,54565.06,40841.06,40841.06,47625.47,33234.05,11720.14
2026-07-05,40991.31,40991.31,41591.87,50935.63,47287.46,54473.71,40991.31,40991.31,47464.81,33325.8,11720.14
2026-07-05,40821.03,40821.03,41419.1,50957.24,47327.07,54563.14,40821.03,40821.03,47423.94,33221.82,11720.14
2026-07-05,40997.99,40997.99,41598.65,51188.19,48766.27,54826.84,40997.99,40997.99,47668.85,33329.87,11720.14
2026-07-05,41001.33,41001.33,41602.04,51119.97,48763.41,54526.21,41001.33,41001.33,47738.88,33331.91,11720.14
2026-07-06,40991.31,40991.31,41591.87,51032.63,48717.17,54886.37,40991.31,40991.31,47916.05,33325.8,11720.14
2026-07-06,40991.31,40991.31,41591.87,51031.46,48716.93,54886.37,40991.31,40991.31,47915.69,33325.8,11720.14
2026-07-06,40750.91,40750.91,41347.95,51289.88,48962.5,54678.98,40750.91,40750.91,47701.41,33179.01,11720.14
2026-07-06,40734.21,40734.21,41331.01,51102.14,48877.96,54216.15,40734.21,40734.21,47570.58,33168.82,11720.14
