timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-09-18T17:09:00+00:00,SUSHIINR,buy,24.863425,59.00000000,1466.94,1.47,0.00,
2026-09-18T17:09:00+00:00,ORCAINR,sell,144.217855,5.08000000,732.63,0.73,7.33,-829.12
2026-09-18T17:09:00+00:00,ONEINR,buy,0.183592,5568.10000000,1022.26,1.02,0.00,
2026-09-18T17:09:00+00:00,BIOINR,sell,2.708445,358.10000000,969.89,0.97,9.70,-748.86
2026-09-18T17:09:00+00:00,RIFINR,buy,8.429213,116.00000000,977.79,0.98,0.00,
2026-09-18T20:21:01+00:00,ONEINR,sell,0.174283,5568.10000000,970.42,0.97,9.70,-802.69
2026-09-18T20:21:01+00:00,PYTHINR,buy,6.004901,161.90000000,972.19,0.97,0.00,
2026-09-18T20:21:04+00:00,SHIBINR,sell,0.000543,1995878.00000000,1083.22,1.08,10.83,-784.75
2026-09-18T20:21:04+00:00,TOSHIINR,sell,0.011449,73448.00000000,840.93,0.84,8.41,-766.83
2026-09-18T20:21:04+00:00,POPCATINR,buy,4.950174,309.03000000,1529.75,1.53,0.00,
2026-09-18T20:21:05+00:00,BIOINR,buy,2.765382,221.20000000,611.70,0.61,0.00,
2026-09-18T23:12:46+00:00,RIFINR,sell,8.597699,116.00000000,997.33,1.00,9.97,-749.26
2026-09-18T23:12:46+00:00,POLYXINR,buy,4.045021,206.71180000,836.15,0.84,0.00,
2026-09-18T23:12:48+00:00,POPCATINR,sell,4.894951,309.03000000,1512.69,1.51,15.13,-769.37
2026-09-18T23:12:49+00:00,BONKINR,buy,0.000303,4057281.00000000,1231.19,1.23,0.00,
2026-09-18T23:12:49+00:00,BIOINR,sell,2.693652,221.20000000,595.84,0.60,5.96,-786.44
2026-09-18T23:12:49+00:00,GALAINR,buy,0.192866,4384.87000000,845.69,0.85,0.00,
2026-09-19T01:45:36+00:00,SUSHIINR,sell,23.953018,59.00000000,1413.23,1.41,14.13,-843.04
2026-09-19T01:45:36+00:00,ORCAINR,buy,146.803365,8.01000000,1175.89,1.18,0.00,
2026-09-19T01:45:36+00:00,POLYXINR,sell,3.850074,206.71180000,795.86,0.80,7.96,-884.97
2026-09-19T01:45:37+00:00,BRISEINR,buy,0.000002,582057220.00000000,942.30,0.94,0.00,
2026-09-19T06:38:16+00:00,GALAINR,sell,0.186837,4384.87000000,819.25,0.82,8.19,-913.07
